place,lac,ci,lon,lat,2G_3G,people
MY0332A1_绵阳沉抗水库-1,648,4431,104.85837,31.53757,2,3
MY0332B1_绵阳沉抗水库-2,648,4432,104.85837,31.53757,2,2
MY0332C1_绵阳沉抗水库-3,648,4433,104.85837,31.53757,2,2
MY0327A1_绵阳柏林综合市场-1,648,50134,104.96809,31.64839,2,1
MY0327B1_绵阳柏林综合市场-2,648,50135,104.96809,31.64839,2,1
MY0327C1_绵阳柏林综合市场-3,648,50136,104.96809,31.64839,2,0.5
MY0324A1_绵阳白蝉三村-1,648,50154,105.076326,31.3948,2,3
MY0324B1_绵阳白蝉三村-2,648,50155,105.076326,31.3948,2,3
MY0324C1_绵阳白蝉三村-3,648,50156,105.076326,31.3948,2,0.5
MY0559A1_绵阳新桥化工厂-1,648,50164,104.84101,31.54881,2,0.5
MY0559B1_绵阳新桥化工厂-2,648,50165,104.84101,31.54881,2,1
MY0559C1_绵阳新桥化工厂-3,648,50166,104.84101,31.54881,2,0.5
MY0527A1_绵阳魏城雍家梁-1,648,50184,104.93675,31.57178,2,0.5
MY0527B1_绵阳魏城雍家梁-2,648,50185,104.93675,31.57178,2,0.5
MY0527C1_绵阳魏城雍家梁-3,648,50186,104.93675,31.57178,2,1
MY0615A1_绵阳忠兴龙珠村-1,648,50514,104.8353,31.6481,2,0.5
MY0615B1_绵阳忠兴龙珠村-2,648,50515,104.8353,31.6481,2,5
MY0615C1_绵阳忠兴龙珠村-3,648,50516,104.8353,31.6481,2,0.5
MY0506A1_绵阳太平黑狮村-1,648,50524,104.92391,31.68904,2,5
MY0506B1_绵阳太平黑狮村-2,648,50525,104.92391,31.68904,2,5
MY0506C1_绵阳太平黑狮村-3,648,50526,104.92391,31.68904,2,0.5
MY0359A1_绵阳凤凰紫气村-1,648,50534,104.82977,31.69508,2,0.5
MY0359B1_绵阳凤凰紫气村-2,648,50535,104.82977,31.69508,2,0.5
MY0359C1_绵阳凤凰紫气村-3,648,50536,104.82977,31.69508,2,0.5
MY0564A1_绵阳徐家镇-1,648,5061,105.02921,31.54761,2,8
MY0564B1_绵阳徐家镇-2,648,5062,105.02921,31.54761,2,8
MY0564C1_绵阳徐家镇-3,648,5063,105.02921,31.54761,2,8
MY0485A1_绵阳石板-1,648,5071,104.95602,31.46281,2,8
MY0485B1_绵阳石板-2,648,5072,104.95602,31.46281,2,8
MY0485C1_绵阳石板-3,648,5073,104.95602,31.46281,2,8
MY0326A1_绵阳柏林镇-1,648,5081,104.96742,31.65051,2,0.5
MY0326B1_绵阳柏林镇-2,648,5082,104.96742,31.65051,2,7
MY0326C1_绵阳柏林镇-3,648,5083,104.96742,31.65051,2,7
MY0507A1_绵阳太平芦家桥村-1,648,51404,104.88718,31.65839,2,1
MY0507B1_绵阳太平芦家桥村-2,648,51405,104.88718,31.65839,2,1
MY0507C1_绵阳太平芦家桥村-3,648,51406,104.88718,31.65839,2,1
MY0438A1_绵阳刘家曾家垭村-1,648,51424,105.01695,31.475204,2,6
MY0438B1_绵阳刘家曾家垭村-2,648,51425,105.01695,31.475204,2,0.5
MY0438C1_绵阳刘家曾家垭村-3,648,51426,105.01695,31.475204,2,0.5
MY0325A1_绵阳白蝉寨子山-1,648,51434,105.049995,31.35846,2,0.5
MY0325B1_绵阳白蝉寨子山-2,648,51435,105.049995,31.35846,2,6
MY0325C1_绵阳白蝉寨子山-3,648,51436,105.049995,31.35846,2,6
MY0409A1_绵阳建华石头村-1,648,51444,104.8876887,31.4470836,2,6
MY0409B1_绵阳建华石头村-2,648,51445,104.8876887,31.4470836,2,6
MY0409C1_绵阳建华石头村-3,648,51446,104.8876887,31.4470836,2,6
MY0598A1_绵阳玉河2-1,648,56221,105.12172,31.41576,2,6
MY0598B1_绵阳玉河2-2,648,56222,105.12172,31.41576,2,3
MY0598C1_绵阳玉河2-3,648,56223,105.12172,31.41576,2,0.5
MY0526A1_绵阳魏城农信社-1,648,57191,104.95354,31.54885,2,1
MY0526B1_绵阳魏城农信社-2,648,57192,104.95354,31.54885,2,1
MY0526C1_绵阳魏城农信社-3,648,57193,104.95354,31.54885,2,1
MY0505A1_绵阳太平福林村-1,648,57294,104.8971,31.70807,2,8
MY0505B1_绵阳太平福林村-2,648,57295,104.8971,31.70807,2,8
MY0505C1_绵阳太平福林村-3,648,57296,104.8971,31.70807,2,8
MY0609A1_绵阳云凤镇圣灯寺-1,648,57314,104.81504,31.63967,2,0.5
MY0609B1_绵阳云凤镇圣灯寺-2,648,57315,104.81504,31.63967,2,0.5
MY0609C1_绵阳云凤镇圣灯寺-3,648,57316,104.81504,31.63967,2,8
MY0525A1_绵阳魏城六合村-1,648,57324,104.96143,31.51552,2,3
MY0525B1_绵阳魏城六合村-2,648,57325,104.96143,31.51552,2,3
MY0525C1_绵阳魏城六合村-3,648,57326,104.96143,31.51552,2,3
MY0350A1_绵阳东林5大队-1,648,57904,104.75874,31.58227,2,0.5
MY0350B1_绵阳东林5大队-2,648,57905,104.75874,31.58227,2,7
MY0350C1_绵阳东林5大队-3,648,57906,104.75874,31.58227,2,0.5
MY0589A1_绵阳游仙区街子-1,648,59011,104.84591,31.58642,2,4
MY0589B1_绵阳游仙区街子-2,648,59012,104.84591,31.58642,2,4
MY0589C1_绵阳游仙区街子-3,648,59013,104.84591,31.58642,2,0.5
MY0580A1_绵阳游仙东宣-1,648,59021,105.03757,31.504284,2,0.5
MY0580B1_绵阳游仙东宣-2,648,59022,105.03757,31.504284,2,0.5
MY0580C1_绵阳游仙东宣-3,648,59023,105.03757,31.504284,2,0.5
MY0591A1_绵阳游仙区忠兴农行-1,648,59601,104.8614,31.6322,2,1
MY0591B1_绵阳游仙区忠兴农行-2,648,59602,104.8614,31.6322,2,4
MY0591C1_绵阳游仙区忠兴农行-3,648,59603,104.8614,31.6322,2,4
MY0592A1_绵阳游仙区梓绵-1,648,59611,105.0167,31.3985,2,4
MY0592B1_绵阳游仙区梓绵-2,648,59612,105.0167,31.3985,2,4
MY0592C1_绵阳游仙区梓绵-3,648,59613,105.0167,31.3985,2,2
MY0586A1_绵阳游仙区蔡家桥-1,648,59621,104.9009,31.4685,2,2
MY0586B1_绵阳游仙区蔡家桥-2,648,59622,104.9009,31.4685,2,0.5
MY0586C1_绵阳游仙区蔡家桥-3,648,59623,104.9009,31.4685,2,2
MY0587A1_绵阳游仙区朝真-1,648,59631,104.9613,31.6824,2,2
MY0587B1_绵阳游仙区朝真-2,648,59632,104.9613,31.6824,2,1
MY0587C1_绵阳游仙区朝真-3,648,59633,104.9613,31.6824,2,0.5
MY0588A1_绵阳游仙区凤凰-1,648,59641,104.85372,31.6706,2,0.5
MY0588B1_绵阳游仙区凤凰-2,648,59642,104.85372,31.6706,2,0.5
MY0588C1_绵阳游仙区凤凰-3,648,59643,104.85372,31.6706,2,0.5
MY0590A1_绵阳游仙区石马-1,648,59661,104.72703,31.58473,2,2
MY0590B1_绵阳游仙区石马-2,648,59662,104.72703,31.58473,2,2
MY0590C1_绵阳游仙区石马-3,648,59663,104.72703,31.58473,2,3
MY0590A1_绵阳游仙文峰村-1,648,59664,104.7349,31.5703,2,0.5
MY0590B1_绵阳游仙文峰村-2,648,59665,104.7349,31.5703,2,0.5
MY0593A1_绵阳游仙桐籽-1,648,61021,104.80653,31.575178,2,0.5
MY0593B1_绵阳游仙桐籽-2,648,61022,104.80653,31.575178,2,0.5
MY0593C1_绵阳游仙桐籽-3,648,61023,104.80653,31.575178,2,2
MY0486A1_绵阳石板综合市场-1,648,63224,104.95993,31.4747,2,0.5
MY0486B1_绵阳石板综合市场-2,648,63225,104.95993,31.4747,2,1
MY0486C1_绵阳石板综合市场-3,648,63226,104.95993,31.4747,2,0.5
MY0439A1_绵阳刘家三合村-1,648,63234,105.05289,31.42521,2,2
MY0439B1_绵阳刘家三合村-2,648,63235,105.05289,31.42521,2,0.5
MY0439C1_绵阳刘家三合村-3,648,63236,105.05289,31.42521,2,2
MY0594A1_绵阳游仙长明村-1,648,63254,104.7636,31.54301,2,2
MY0594B1_绵阳游仙长明村-2,648,63255,104.7636,31.54301,2,2
MY0594C1_绵阳游仙长明村-3,648,63256,104.7636,31.54301,2,0.5
MY0616A1_绵阳忠兴双龙村-1,648,63264,104.89964,31.62303,2,0.5
MY0616B1_绵阳忠兴双龙村-2,648,63265,104.89964,31.62303,2,1
MY0616C1_绵阳忠兴双龙村-3,648,63266,104.89964,31.62303,2,0.5
MY0440A1_绵阳刘家综合市场-1,648,63394,105.0205,31.45002,2,1
MY0440B1_绵阳刘家综合市场-2,648,63395,105.0205,31.45002,2,1
MY0440C1_绵阳刘家综合市场-3,648,63396,105.0205,31.45002,2,1
MY0502A1_绵阳松垭七队-1,648,64904,104.8732518,31.4080343,2,4
MY0502B1_绵阳松垭七队-2,648,64905,104.8732518,31.4080343,2,0.5
MY0502C1_绵阳松垭七队-3,648,64906,104.8732518,31.4080343,2,4
MY0519A1_绵阳瓦子垭-1,648,9111,104.89435,31.57023,2,4
MY0519B1_绵阳瓦子垭-2,648,9112,104.89435,31.57023,2,4
MY0519C1_绵阳瓦子垭-3,648,9113,104.89435,31.57023,2,1
MY0349A1_绵阳东林-1,648,9141,104.75229,31.60049,2,2
MY0349B1_绵阳东林-2,648,9142,104.75229,31.60049,2,0.5
MY0349C1_绵阳东林-3,648,9143,104.75229,31.60049,2,2
MY0582A1_绵阳游仙检察院-1,649,10021,104.76729,31.46759,2,8
MY0582B1_绵阳游仙检察院-2,649,10022,104.76729,31.46759,2,8
MY0582C1_绵阳游仙检察院-3,649,10023,104.76729,31.46759,2,0.5
MY0364A1_绵阳涪城青年广场-1,649,10031,104.75723,31.45393,2,1
MY0364B1_绵阳涪城青年广场-2,649,10032,104.75723,31.45393,2,0.5
MY0364C1_绵阳涪城青年广场-3,649,10033,104.75723,31.45393,2,3
MY0363A1_绵阳涪城联星化工-1,649,10051,104.77086,31.45226,2,0.5
MY0363B1_绵阳涪城联星化工-2,649,10052,104.77086,31.45226,2,3
MY0363C1_绵阳涪城联星化工-3,649,10053,104.77086,31.45226,2,3
MY0441A1_绵阳六里村-1,649,10071,104.75793,31.49039,2,1
MY0441B1_绵阳六里村-2,649,10072,104.75793,31.49039,2,1
MY0441C1_绵阳六里村-3,649,10073,104.75793,31.49039,2,1
MY0523A1_绵阳卫校-1,649,11,104.74948,31.45692,2,17
MY0450A1_绵阳绵吴路口-1,649,11004,104.72651,31.44584,2,4
MY0450B1_绵阳绵吴路口-2,649,11005,104.72651,31.44584,2,4
MY0450C1_绵阳绵吴路口-3,649,11006,104.72651,31.44584,2,4
MY0581A1_绵阳游仙鹤林酒店-1,649,11011,104.77292,31.52924,2,0.5
MY0581B1_绵阳游仙鹤林酒店-2,649,11012,104.77292,31.52924,2,1
MY0581C1_绵阳游仙鹤林酒店-3,649,11013,104.77292,31.52924,2,0.5
MY0509A1_绵阳塘讯经开区万人区-1,649,11024,104.75721,31.40981,2,1
MY0509B1_绵阳塘讯经开区万人区-2,649,11025,104.75721,31.40981,2,5
MY0509C1_绵阳塘讯经开区万人区-3,649,11026,104.75721,31.40981,2,5
MY5011A1_绵阳红星街-1,649,11044,104.75376,31.45739,2,0.5
MY5011B1_绵阳红星街-2,649,11045,104.75376,31.45739,2,0.5
MY5011C1_绵阳红星街-3,649,11046,104.75376,31.45739,2,0.5
MY0339A1_绵阳川音新校区-1,649,11104,104.75594,31.42333,2,6
MY0339B1_绵阳川音新校区-2,649,11105,104.75594,31.42333,2,6
MY0339C1_绵阳川音新校区-3,649,11106,104.75594,31.42333,2,0.5
MY0477A1_绵阳沈家坝后街-1,649,11314,104.78062,31.46301,2,4
MY0477B1_绵阳沈家坝后街-2,649,11315,104.78062,31.46301,2,4
MY0477C1_绵阳沈家坝后街-3,649,11316,104.78062,31.46301,2,1
MY0456A1_绵阳南山中学-1,649,11334,104.76301,31.446981,2,0.5
MY0456B1_绵阳南山中学-2,649,11335,104.76301,31.446981,2,0.5
MY0456C1_绵阳南山中学-3,649,11336,104.76301,31.446981,2,0.5
MY6055A1_绵阳通安巷1800-1,649,11494,104.73747,31.46371,2,17
MY6055B1_绵阳通安巷1800-2,649,11495,104.73747,31.46371,2,17
MY6055C1_绵阳通安巷1800-3,649,11496,104.73747,31.46371,2,17
MY0569A1_绵阳阳光新城-1,649,11524,104.74397,31.45537,2,0.5
MY0569B1_绵阳阳光新城-2,649,11525,104.74397,31.45537,2,0.5
MY0569C1_绵阳阳光新城-3,649,11526,104.74397,31.45537,2,0.5
MY0497A1_绵阳顺河街-1,649,11534,104.75233,31.46392,2,0.5
MY0497B1_绵阳顺河街-2,649,11535,104.75233,31.46392,2,0.5
MY0497C1_绵阳顺河街-3,649,11536,104.75233,31.46392,2,17
MY0479A1_绵阳圣水6队-1,649,11544,104.72587,31.50793,2,17
MY0479B1_绵阳圣水6队-2,649,11545,104.72587,31.50793,2,0.5
MY0479C1_绵阳圣水6队-3,649,11546,104.72587,31.50793,2,0.5
MY0499A1_绵阳松桠日新村-1,649,11564,104.82946,31.38798,2,0.5
MY0499B1_绵阳松桠日新村-2,649,11565,104.82946,31.38798,2,17
MY0499C1_绵阳松桠日新村-3,649,11566,104.82946,31.38798,2,0.5
MY0534A1_绵阳五里堆-1,649,11664,104.75896,31.4809,2,2
MY0534B1_绵阳五里堆-2,649,11665,104.75896,31.4809,2,2
MY0534C1_绵阳五里堆-3,649,11666,104.75896,31.4809,2,0.5
MY0545A1_绵阳西科大西山校区-1,649,11674,104.72107,31.48157,2,2
MY0545B1_绵阳西科大西山校区-2,649,11675,104.72107,31.48157,2,0.5
MY0545C1_绵阳西科大西山校区-3,649,11676,104.72107,31.48157,2,19
MY0478A1_绵阳圣水3队-1,649,11684,104.73093,31.50631,2,19
MY0478B1_绵阳圣水3队-2,649,11685,104.73093,31.50631,2,19
MY0478C1_绵阳圣水3队-3,649,11686,104.73093,31.50631,2,19
MY5022A1_绵阳南河小区-1,649,11704,104.75878,31.45518,2,0.5
MY5022B1_绵阳南河小区-2,649,11705,104.75878,31.45518,2,0.5
MY0523B1_绵阳卫校-2,649,12,104.74948,31.45692,2,0.5
MY0523C1_绵阳卫校-3,649,13,104.74948,31.45692,2,17
MY0404A1_绵阳火电厂-1,649,20031,104.73472,31.44526,2,0.5
MY0404B1_绵阳火电厂-2,649,20032,104.73472,31.44526,2,7
MY0404C1_绵阳火电厂-3,649,20033,104.73472,31.44526,2,7
MY0612A1_绵阳长虹培训中心-1,649,20081,104.72744,31.50184,2,1
MY0612B1_绵阳长虹培训中心-2,649,20082,104.72744,31.50184,2,10
MY0612C1_绵阳长虹培训中心-3,649,20083,104.72744,31.50184,2,10
MY0536A1_绵阳物资大厦-1,649,2011,104.729515,31.46161,2,0.5
MY0536B1_绵阳物资大厦-2,649,2012,104.729515,31.46161,2,0.5
MY0536C1_绵阳物资大厦-3,649,2013,104.729515,31.46161,2,1
MY6075A1_绵阳游仙支行1800-1,649,20131,104.74095,31.46935,2,10
MY6075B1_绵阳游仙支行1800-2,649,20132,104.74095,31.46935,2,10
MY6075C1_绵阳游仙支行1800-3,649,20133,104.74095,31.46935,2,10
MY6080A1_绵阳中国银行1800-1,649,20141,104.74774,31.46122,2,10
MY6080B1_绵阳中国银行1800-2,649,20142,104.74774,31.46122,2,10
MY6080C1_绵阳中国银行1800-3,649,20143,104.74774,31.46122,2,10
MY6035A1_绵阳金穗大厦1800-1,649,20151,104.73185,31.48084,2,0.5
MY6035B1_绵阳金穗大厦1800-2,649,20152,104.73185,31.48084,2,10
MY6035C1_绵阳金穗大厦1800-3,649,20153,104.73185,31.48084,2,10
MY6074A1_绵阳游仙检察院1800-1,649,20161,104.76729,31.46759,2,10
MY6074B1_绵阳游仙检察院1800-2,649,20162,104.76729,31.46759,2,10
MY6074C1_绵阳游仙检察院1800-3,649,20163,104.76729,31.46759,2,10
MY6015A1_绵阳涪江影院1800-1,649,20171,104.73508,31.47161,2,2
MY6015B1_绵阳涪江影院1800-2,649,20172,104.73508,31.47161,2,5
MY6015C1_绵阳涪江影院1800-3,649,20173,104.73508,31.47161,2,5
MY6025A1_绵阳华丰宾馆1800-1,649,20181,104.73745,31.47594,2,5
MY6025B1_绵阳华丰宾馆1800-2,649,20182,104.73745,31.47594,2,5
MY6025C1_绵阳华丰宾馆1800-3,649,20183,104.73745,31.47594,2,0.5
MY6051A1_绵阳师专1800-1,649,20191,104.78891,31.49553,2,0.5
MY6051B1_绵阳师专1800-2,649,20192,104.78891,31.49553,2,5
MY6051C1_绵阳师专1800-3,649,20193,104.78891,31.49553,2,2
MY6049A1_绵阳青年广场1800-1,649,20211,104.75723,31.45393,2,9
MY6049B1_绵阳青年广场1800-2,649,20212,104.75723,31.45393,2,9
MY6049C1_绵阳青年广场1800-3,649,20213,104.75723,31.45393,2,9
MY6070A1_绵阳营业厅1800-1,649,20221,104.74084,31.46438,2,0.5
MY6070B1_绵阳营业厅1800-2,649,20222,104.74084,31.46438,2,9
MY6070C1_绵阳营业厅1800-3,649,20223,104.74084,31.46438,2,9
MY6009A1_绵阳成绵路1800-1,649,20231,104.74816,31.46619,2,9
MY6009B1_绵阳成绵路1800-2,649,20232,104.74816,31.46619,2,9
MY6009C1_绵阳成绵路1800-3,649,20233,104.74816,31.46619,2,4
MY6043A1_绵阳民政局1800-1,649,20241,104.75056,31.45337,2,0.5
MY6043B1_绵阳民政局1800-2,649,20242,104.75056,31.45337,2,4
MY6043C1_绵阳民政局1800-3,649,20243,104.75056,31.45337,2,4
MY6068A1_绵阳阳光小区1800-1,649,20251,104.74323,31.45018,2,4
MY6068B1_绵阳阳光小区1800-2,649,20252,104.74323,31.45018,2,6
MY6068C1_绵阳阳光小区1800-3,649,20253,104.74323,31.45018,2,0.5
MY6011A1_绵阳大本营1800-1,649,20271,104.73102,31.46415,2,6
MY6011B1_绵阳大本营1800-2,649,20272,104.73102,31.46415,2,6
MY6011C1_绵阳大本营1800-3,649,20273,104.73102,31.46415,2,6
MY6062A1_绵阳物资大厦1800-1,649,20281,104.729515,31.46161,2,6
MY6062B1_绵阳物资大厦1800-2,649,20282,104.729515,31.46161,2,5
MY6062C1_绵阳物资大厦1800-3,649,20283,104.729515,31.46161,2,5
MY6013A1_绵阳房管局1800-1,649,20291,104.75572,31.46049,2,0.5
MY6013B1_绵阳房管局1800-2,649,20292,104.75572,31.46049,2,5
MY6013C1_绵阳房管局1800-3,649,20293,104.75572,31.46049,2,5
MY6047A1_绵阳农电局1800-1,649,20301,104.76349,31.48573,2,5
MY6047B1_绵阳农电局1800-2,649,20302,104.76349,31.48573,2,3
MY6047C1_绵阳农电局1800-3,649,20303,104.76349,31.48573,2,3
MY6031A1_绵阳检察院1800-1,649,20311,104.75544,31.45123,2,3
MY6031B1_绵阳检察院1800-2,649,20312,104.75544,31.45123,2,1
MY6031C1_绵阳检察院1800-3,649,20313,104.75544,31.45123,2,1
MY6026A1_绵阳华盛商贸1800-1,649,20321,104.73813,31.48018,2,1
MY6026B1_绵阳华盛商贸1800-2,649,20322,104.73813,31.48018,2,1
MY6026C1_绵阳华盛商贸1800-3,649,20323,104.73813,31.48018,2,2
MY6021A1_绵阳红星楼1800-1,649,20331,104.75458,31.45519,2,2
MY6021B1_绵阳红星楼1800-2,649,20332,104.75458,31.45519,2,0.5
MY6021C1_绵阳红星楼1800-3,649,20333,104.75458,31.45519,2,5
MY6046A1_绵阳南山中医校1800-1,649,20341,104.75563,31.44485,2,5
MY6046B1_绵阳南山中医校1800-2,649,20342,104.75563,31.44485,2,5
MY6046C1_绵阳南山中医校1800-3,649,20343,104.75563,31.44485,2,5
MY0407A1_绵阳检察院-1,649,2041,104.75544,31.45123,2,2
MY0407B1_绵阳检察院-2,649,2042,104.75544,31.45123,2,2
MY0407C1_绵阳检察院-3,649,2043,104.75544,31.45123,2,0.5
MY0394A1_绵阳红星四队-1,649,2051,104.76722,31.43833,2,3
MY0394B1_绵阳红星四队-2,649,2052,104.76722,31.43833,2,3
MY0394C1_绵阳红星四队-3,649,2053,104.76722,31.43833,2,3
MY0618A1_绵阳种子公司-1,649,2061,104.76238,31.46927,2,2
MY0618B1_绵阳种子公司-2,649,2062,104.76238,31.46927,2,0.5
MY0618C1_绵阳种子公司-3,649,2063,104.76238,31.46927,2,0.5
MY0421A1_绵阳九院-1,649,2071,104.75001,31.51291,2,3
MY0421B1_绵阳九院-2,649,2072,104.75001,31.51291,2,3
MY0421C1_绵阳九院-3,649,2073,104.75001,31.51291,2,0.5
MY0481A1_绵阳圣水寺-1,649,2081,104.72339,31.51268,2,3
MY0481B1_绵阳圣水寺-2,649,2082,104.72339,31.51268,2,0.5
MY0481C1_绵阳圣水寺-3,649,2083,104.72339,31.51268,2,2
MY0595A1_绵阳游仙支行-1,649,2091,104.74095,31.46935,2,2
MY0595B1_绵阳游仙支行-2,649,2092,104.74095,31.46935,2,0.5
MY0595C1_绵阳游仙支行-3,649,2093,104.74095,31.46935,2,0.5
MY0614A1_绵阳中国银行-1,649,2101,104.74774,31.46122,2,2
MY0614B1_绵阳中国银行-2,649,2102,104.74774,31.46122,2,2
MY0614C1_绵阳中国银行-3,649,2103,104.74774,31.46122,2,1
MY0554A1_绵阳小枧三星村-1,649,21034,104.80009,31.440887,2,0.5
MY0554B1_绵阳小枧三星村-2,649,21035,104.80009,31.440887,2,16
MY0554C1_绵阳小枧三星村-3,649,21036,104.80009,31.440887,2,0.5
MY0416A1_绵阳金穗大厦-1,649,2111,104.73185,31.48084,2,2
MY0416B1_绵阳金穗大厦-2,649,2112,104.73185,31.48084,2,2
MY0416C1_绵阳金穗大厦-3,649,2113,104.73185,31.48084,2,1
MY0458A1_绵阳农电局-1,649,2121,104.76349,31.48573,2,0.5
MY0458B1_绵阳农电局-2,649,2122,104.76349,31.48573,2,1
MY0458C1_绵阳农电局-3,649,2123,104.76349,31.48573,2,2
MY0427A1_绵阳开元酒店-0,649,23124,104.75923,31.47065,2,0.5
MY0367A1_绵阳涪江影院-1,649,3001,104.73508,31.47161,2,4
MY0425A1_绵阳娟纺厂-1,649,30014,104.7375,31.45282,2,0.5
MY0425B1_绵阳娟纺厂-2,649,30015,104.7375,31.45282,2,1
MY0425C1_绵阳娟纺厂-3,649,30016,104.7375,31.45282,2,2
MY0367B1_绵阳涪江影院-2,649,3002,104.73508,31.47161,2,1
MY0367C1_绵阳涪江影院-3,649,3003,104.73508,31.47161,2,1
MY5009A1_绵阳都市南亭微蜂窝-1,649,30054,104.73616,31.49832,2,0.5
MY5047A1_绵阳中心医院-1,649,30074,104.75003,31.4598,2,0.5
MY5047B1_绵阳中心医院-2,649,30075,104.75003,31.4598,2,2
MY0375A1_绵阳富洋铝材-1,649,3011,104.74015,31.49092,2,0.5
MY0375B1_绵阳富洋铝材-2,649,3012,104.74015,31.49092,2,2
MY0375C1_绵阳富洋铝材-3,649,3013,104.74015,31.49092,2,2
MY0366A1_绵阳涪城信用-1,649,3021,104.74127,31.4561,2,0.5
MY0366B1_绵阳涪城信用-2,649,3022,104.74127,31.4561,2,5
MY0366C1_绵阳涪城信用-3,649,3023,104.74127,31.4561,2,5
MY5009B1_室分_绵阳长虹世纪城-2,649,30284,104.741759,31.489794,2,0.5
MY5088A1_室分_绵阳堂宏国际-1,649,30444,104.76877,31.48491,2,3
MY5024A1_室分_绵阳晶蓝尚城-1,649,30464,104.76429,31.47932,2,1
MY5086A1_室分_绵阳得月星城-1,649,30484,104.73524,31.46248,2,0.5
MY5015A1_绵阳剑南商城微蜂窝-1,649,30504,104.746096,31.474535,2,0.5
MY5083A1_室分_绵阳百大假日酒店-1,649,30564,104.740776,31.465922,2,0.5
MY5055A1_室分_绵阳圣高金都-1,649,30574,104.735183,31.496395,2,0.5
MY5055B1_室分_绵阳圣高金都-2,649,30575,104.735183,31.496395,2,0.5
MY5072A1_室分_绵阳思源颐和居1800-1,649,30584,104.72667,31.46306,2,0.5
MY5066A1_室分_绵阳光明华都1800-1,649,30604,104.75442,31.46126,2,0.5
MY5066B1_室分_绵阳光明华都1800-2,649,30605,104.75442,31.46126,2,0.5
MY5050A1_室分_绵阳一代天骄-1,649,30614,104.75442,31.46126,2,0.5
MY5054A1_室分_绵阳东原香屿-1,649,30644,104.749444,31.484444,2,0.5
MY5083A1_室分_绵阳森藤大厦1800-1,649,30684,104.740776,31.465921,2,0.5
MY0611A1_室分_绵阳长虹PDP-1,649,30694,104.7725,31.41944,2,0.5
MY0611B1_室分_绵阳长虹PDP-2,649,30695,104.77201,31.4152,2,0.5
MY5051A1_室分_绵阳新骨科医院-1,649,30944,104.751372,31.444986,2,0.5
MY5038A1_绵阳仙龙潭酒店-0,649,31044,104.74821,31.459766,2,0.5
MY5014A1_室分_绵阳1958-1,649,31124,104.739315,31.477367,2,0.5
MY0522A1_绵阳网通五里堆-1,649,32234,104.76703,31.47738,2,10
MY0522B1_绵阳网通五里堆-2,649,32235,104.76703,31.47738,2,3
MY0522C1_绵阳网通五里堆-3,649,32236,104.76703,31.47738,2,3
MY0551A1_绵阳小枧2-1,649,33014,104.82869,31.4677,2,3
MY0551B1_绵阳小枧2-2,649,33015,104.82869,31.4677,2,3
MY0551C1_绵阳小枧2-3,649,33016,104.82869,31.4677,2,3
MY0610A1_绵阳运输部-1,649,33054,104.75875,31.49634,2,0.5
MY0610B1_绵阳运输部-2,649,33055,104.75875,31.49634,2,0.5
MY0610C1_绵阳运输部-3,649,33056,104.75875,31.49634,2,0.5
MY0345A1_绵阳电信物资仓库-1,649,33134,104.75663,31.46799,2,0.5
MY0345B1_绵阳电信物资仓库-2,649,33135,104.75663,31.46799,2,0.5
MY0422C1_绵阳九院148-3,649,36091,104.75471,31.48151,2,0.5
MY0422B1_绵阳九院148-2,649,36092,104.75471,31.48151,2,0.5
MY0408A1_绵阳建华-1,649,36141,104.86209,31.46184,2,0.5
MY0408B1_绵阳建华-2,649,36142,104.86209,31.46184,2,5
MY0408C1_绵阳建华-3,649,36143,104.86209,31.46184,2,5
MY0376A1_绵阳高水尚高-1,649,36221,104.73334,31.49828,2,2
MY0376B1_绵阳高水尚高-2,649,36222,104.73334,31.49828,2,1
MY0376C1_绵阳高水尚高-3,649,36223,104.73334,31.49828,2,1
MY0549A1_绵阳小枧-1,649,36251,104.81455,31.43116,2,2
